course,link,latitude,longitude
Hyzer Creek,https://www.pdga.com/course-directory/course/hyzer-creek,43.0963,-74.0351
Hyzer Pines,https://www.pdga.com/course-directory/course/hyzer-pines,44.29474,-121.577814
Hyzernaut Farm,https://www.pdga.com/course-directory/course/hyzernaut-farm,38.1387472,-97.3978775
IAIA Disc Golf Course,https://www.pdga.com/course-directory/course/iaia-disc-golf-course,35.636509499834,-105.97434599951
IBM Research Triangle,https://www.pdga.com/course-directory/course/ibm-research-triangle,35.904281427187,-78.855909705162
ICC Indian Disc Golf Course,https://www.pdga.com/course-directory/course/icc-indian-disc-golf-course,34.275771,-88.418622
Ida Grove City Park,https://www.pdga.com/course-directory/course/ida-grove-city-park,42.347151,-95.466782
Ideal Beach Resort,https://www.pdga.com/course-directory/course/ideal-beach-resort,41.9073763,-111.3797432
Idle Hour Lake Disc Golf Course,https://www.pdga.com/course-directory/course/idle-hour-lake-disc-golf-course,37.142249,-95.287255
Idlewild,https://www.pdga.com/course-directory/course/idlewild,39.038176258241,-84.736219976053
IG Levy Disc Golf Course,https://www.pdga.com/course-directory/course/ig-levy-disc-golf-course,30.378296,-88.520683
Illinois Central College Disc Golf Course,https://www.pdga.com/course-directory/course/illinois-central-college-disc-golf-course,40.71132,-89.508637
Illinois Institute of Tech Disc Golf Course,https://www.pdga.com/course-directory/course/illinois-institute-tech-disc-golf-course,41.8344021,-87.6276562
Illinois River Forks State Park,https://www.pdga.com/course-directory/course/illinois-river-forks-state-park,42.16,-123.66
Illinois Valley Community College Disc Golf Course,https://www.pdga.com/course-directory/course/illinois-valley-community-college-disc-golf-course,NA,NA
Immanuel Baptist Church Disc Golf Course,https://www.pdga.com/course-directory/course/immanuel-baptist-church-disc-golf-course,35.37602,-96.903
Imperial Park,https://www.pdga.com/course-directory/course/imperial-park,29.61673,-95.64001
Incarnate Word Disc Golf Course,https://www.pdga.com/course-directory/course/incarnate-word-discgolfcourse,29.467587,-98.4676144
Independence Community College Disc Golf Course,https://www.pdga.com/course-directory/course/independence-community-college-disc-golf-course,37.19625,-95.717606
Independence Park,https://www.pdga.com/course-directory/course/venhorst-park,37.328753958494,-79.489087387919
Indian Boundary South Park,https://www.pdga.com/course-directory/course/indian-boundary-south-park,41.527437,-87.802551
Indian Camp Creek Park,https://www.pdga.com/course-directory/course/indian-camp-creek-park,38.88135,-90.946196
Indian Cave State Park Disc Golf Course,https://www.pdga.com/course-directory/course/indian-cave-disc-golf-course,NA,NA
Indian Creek Disc Golf Course,https://www.pdga.com/course-directory/course/indian-creek-dgc,38.0462502,-83.9358232
Indian Creek Disc Golf Course,https://www.pdga.com/course-directory/course/indian-creek-disc-golf-course,34.73508,-86.702974
Indian Creek Park,https://www.pdga.com/course-directory/course/indian-creek-park,44.121469,-87.65602
Indian Creek Park Disc Golf Course,https://www.pdga.com/course-directory/course/indian-creek-park-disc-golf-course,33.60027,-83.595148
Indian Foothills Park - North,https://www.pdga.com/course-directory/course/indian-foothills-park-north,39.12163,-93.16598
Indian Foothills Park - South,https://www.pdga.com/course-directory/course/indian-foothills-park-south,39.1199868,-93.16822
Indian Hills Community College,https://www.pdga.com/course-directory/course/indian-hills-community-college,41.045372,-92.391688
Indian Hills Disc Golf Course,https://www.pdga.com/course-directory/course/indian-hills-disc-golf-course,38.976926,-92.259903
Indian Hills Disc Golf Course,https://www.pdga.com/course-directory/course/indian-hills-disc-golf-course-0,39.084966,-119.7846342
Indian Hills Recreation Area,https://www.pdga.com/course-directory/course/indian-hills-recreation-area,27.420352126309,-80.319851338863
Indian Mary Park,https://www.pdga.com/course-directory/course/indian-mary-park,42.55205,-123.53995
Indian Mound Disc Golf,https://www.pdga.com/course-directory/course/indian-mound-disc-golf,38.058567,-83.91436
Indian Mountain State Park,https://www.pdga.com/course-directory/course/indian-mountain-state-park,36.5863876,-84.1415349
Indian Oaks,https://www.pdga.com/course-directory/course/indian-oaks,42.241497,-88.621572
Indian Park Disc Golf Course,https://www.pdga.com/course-directory/course/indian-park-disc-golf-course,41.408971899992,-76.051417049984
Indian Riffle Park,https://www.pdga.com/course-directory/course/indian-riffle-park,39.691667,-84.115167
Indian Rock at Rotary Park,https://www.pdga.com/course-directory/course/indian-rock-rotary-park,38.41987,-82.394665
Indiantown Park Disc Golf Course,https://www.pdga.com/course-directory/course/indiantown-park-bisker-18,37.3466819,-75.9041286
Indiantown Park North 18,https://www.pdga.com/course-directory/course/indiantown-park-north-18,37.3466819,-75.9041286
Indiantown Park South 18,https://www.pdga.com/course-directory/course/indiantown-park-south-18,37.3466819,-75.9041286
Indigeny,https://www.pdga.com/course-directory/course/indigeny,38.0117809,-120.3200368
Industrial Park,https://www.pdga.com/course-directory/course/industrial-park,35.230187,-91.726408
Indy Horizon Disc Golf Course,https://www.pdga.com/course-directory/course/indy-horizon-disc-golf-course,39.8956364,-85.9867857
Ingersoll Memorial Disc Golf Course,https://www.pdga.com/course-directory/course/ingersoll-memorial-disc-golf-course,42.267394879465,-89.15149755474
Ingram Park,https://www.pdga.com/course-directory/course/ingram-park,32.5085992,-94.7265368
Inman Disc Golf Course at Lambert Park,https://www.pdga.com/course-directory/course/inman-dgc,38.230764169156,-97.771114826301
Inn of the Mountain Gods Resort and Casino,https://www.pdga.com/course-directory/course/inn-mountain-gods-resort-casino,33.2950103,-105.6896087
Inskip Pool Youth Disc Golf Course,https://www.pdga.com/course-directory/course/inskip-pool-youth-disc-golf-course,36.008216,-83.952772
Inspiration Hills Camp,https://www.pdga.com/course-directory/course/inspiration-hills-camp,43.2524409,-96.5337288
Inspiration Point,https://www.pdga.com/course-directory/course/inspiration-point,32.104173130265,-88.696966767311
Intel Disc Golf at Jones Farm,https://www.pdga.com/course-directory/course/intel-jones-farm,45.5444137,-122.9618783
Interlocken (East Park),https://www.pdga.com/course-directory/course/interlocken-east-park,39.920594,-105.108825
Interstate Battery Disc Golf Course,https://www.pdga.com/course-directory/course/interstate-battery-disc-golf-course,41.6386636,-93.7793688
Interstate Park,https://www.pdga.com/course-directory/course/interstate-park,38.148033264918,-97.419003803644
Inver Hills Community College Disc Golf Course,https://www.pdga.com/course-directory/course/inver-hills-community-college-disc-golf-course,44.82985163731,-93.054073572154
Inverness Disc Golf Park,https://www.pdga.com/course-directory/course/inverness-disc-golf-park,33.418377,-86.715056
Ionia State Recreation Area,https://www.pdga.com/course-directory/course/ionia-state-recreation-area,42.937179887178,-85.130116215938
Iowa Central Community College,https://www.pdga.com/course-directory/course/iowa-central-community-college,42.4900342,-94.2029825
Iowa Regular Baptist Camp,https://www.pdga.com/course-directory/course/iowa-regular-baptist-camp,43.124365,-93.454298
Iowa State University (Stable Run Disc Golf Course),https://www.pdga.com/course-directory/course/iowa-state-university-stable-run-disc-golf-course,42.03603,-93.64046
Iowa Wesleyan College Disc Golf Course,https://www.pdga.com/course-directory/course/iowa-wesleyan-college-disc-golf-course,40.972592240281,-91.553899955429
Ira Township Park Disc Golf Course,https://www.pdga.com/course-directory/course/ira-township-park-disc-golf-course,42.691134,-82.666889
Iron Bridges,https://www.pdga.com/course-directory/course/iron-bridges,39.32296973821,-95.806545317173
Iron Hill,https://www.pdga.com/course-directory/course/iron-hill,NA,NA
Iron Mountain City Park,https://www.pdga.com/course-directory/course/iron-mountain-city-park,NA,NA
Iron Nation South,https://www.pdga.com/course-directory/course/iron-nation-south,44.098542169443,-99.704425127003
Iron Spike at Greens Park,https://www.pdga.com/course-directory/course/iron-spike-greens-park,31.775537,-95.639709
Iron Wolf Disc Golf Course,https://www.pdga.com/course-directory/course/iron-wolf-disc-golf-course,30.455593,-98.167772
Ironside Bluffs,https://www.pdga.com/course-directory/course/ironside-bluffs,34.21832679955,-109.9830984585
Ironside Disc Golf Course,https://www.pdga.com/course-directory/course/ironside,37.765516844991,-113.17568910123
Ironwood Disc Golf,https://www.pdga.com/course-directory/course/ironwood-disc-golf,42.183889,-77.055623
Ironwood Springs Christian Ranch,https://www.pdga.com/course-directory/course/ironwood-springs-christian-ranch,43.8454225,-92.5872374
Ironworks Hills Disc Golf Course,https://www.pdga.com/course-directory/course/ironworks-hills-disc-golf-course,37.975857135916,-84.1026486814
Iroquois Park,https://www.pdga.com/course-directory/course/iroquois-park,38.159083,-85.778917
Irving Park,https://www.pdga.com/course-directory/course/irving-park,42.33363,-85.182056
Isanti Middle School Disc Golf Links,https://www.pdga.com/course-directory/course/isanti-middle-school-disc-golf-links,45.493049,-93.26122
Ishpeming Al Quaal Rec Area Disc Golf Course,https://www.pdga.com/course-directory/course/ishpeming-al-quaal-rec-area-disc-golf-course,46.510899,-87.6611
Isla Vista Peace Course,https://www.pdga.com/course-directory/course/isla-vista-peace-course,34.413753,-119.8646
Island 9,https://www.pdga.com/course-directory/course/island-9,46.299081,-95.54992
Island Disc Golf Course at The Lodge,https://www.pdga.com/course-directory/course/island-disc-golf-course-lodge,36.606655,-96.305408
Isothermal Community College,https://www.pdga.com/course-directory/course/isothermal-community-college,35.3365745,-81.9105859
Itasca Community College Disc Golf Course,https://www.pdga.com/course-directory/course/itasca-community-college-disc-golf-course,47.243143,-93.498266
IUP College Lodge,https://www.pdga.com/course-directory/course/iup-college-lodge,NA,NA
Ivan K. Hill Disc Golf Course,https://www.pdga.com/course-directory/course/ivan-k-hill-park,33.936226216831,-87.807656228542
Iwen Park North Disc Golf Course,https://www.pdga.com/course-directory/course/iwen-park-north-disc-golf-course,46.803821,-96.799376
Iwen Park South Disc Golf Course,https://www.pdga.com/course-directory/course/iwen-park-south-disc-golf-course,46.803961,-96.798736
Ixonia Fireman's Park,https://www.pdga.com/course-directory/course/ixonia-firemans-park,43.146897793623,-88.598956167698
J M Lindsay Park Disc Golf Course,https://www.pdga.com/course-directory/course/j-m-lindsay-park-disc-golf-course,NA,NA
J&B Rolling Hills South,https://www.pdga.com/course-directory/course/jb-rolling-hills-0,35.4749587,-88.4873446
J. Frank Wilson Memorial Park,https://www.pdga.com/course-directory/course/j-frank-wilson-memorial-park,36.685746,-79.859847
J. L. King Disc Golf Course,https://www.pdga.com/course-directory/course/j-l-king-dgc,33.4685944,-88.8263596
J.P. Moseley Disc Golf Course,https://www.pdga.com/course-directory/course/jp-moseley-park,33.53465,-84.16348
J.T. Dunbar Park,https://www.pdga.com/course-directory/course/jt-dunbar-park,29.054417,-95.459953
Jack Brooks Park - Cedar Hills,https://www.pdga.com/course-directory/course/jack-brooks-park-cedar-hills,29.3279878,-95.0531132
Jack Brooks Park - Gulf Meadows,https://www.pdga.com/course-directory/course/jack-brooks-park-gulf-meadows,29.369182,-95.0425
Jack Crawford Memorial Disc Golf Course,https://www.pdga.com/course-directory/course/jack-crawford-memorial-disc-golf-course,47.6776832,-116.7804664
Jack Culverhouse Disc Golf Course,https://www.pdga.com/course-directory/course/jack-culverhouse,33.1834789,-96.5109756
Jack Gist Park,https://www.pdga.com/course-directory/course/jack-gist-park,59.6605508,-151.4824113
Jack Lake Disc Golf,https://www.pdga.com/course-directory/course/jack-lake-disc-golf,45.329096,-89.104601
Jack Marley Park,https://www.pdga.com/course-directory/course/jack-marley-park,35.5078,-78.736106
Jack Mattox Recreation Complex,https://www.pdga.com/course-directory/course/jack-mattox-recreation-complex,34.95869,-85.18214
Jack McLean Park,https://www.pdga.com/course-directory/course/jack-mclean-park,30.406436014824,-84.270378624536
Jackrabbit Disc Golf Course,https://www.pdga.com/course-directory/course/jackrabbit-disc-golf-course,38.47614,-101.754502
Jackson Community College,https://www.pdga.com/course-directory/course/jackson-community-college,42.163242,-84.403473
Jackson County Rec Center Disc Golf Course,https://www.pdga.com/course-directory/course/jackson-county-rec-center-disc-golf-course,35.290313,-83.179523
Jackson Crossing Disc Golf,https://www.pdga.com/course-directory/course/jackson-crossing-disc-golf,44.9214111,-97.1782749
Jackson Elementary School,https://www.pdga.com/course-directory/course/jackson-elementary-school,43.7021323,-87.7383868
Jackson Hole Mountain Resort Disc Golf Course,https://www.pdga.com/course-directory/course/jackson-hole-mountain-resort-disc-golf-course,43.589416598543004,-110.82985942515
Jackson Lake Park,https://www.pdga.com/course-directory/course/jackson-lake-park,NA,NA
Jackson Park,https://www.pdga.com/course-directory/course/jackson-park-1,35.3159671,-82.4461714
Jackson Park,https://www.pdga.com/course-directory/course/jackson-park,44.069922,-103.267719
Jackson Park,https://www.pdga.com/course-directory/course/jackson-park-0,NA,NA
Jackson Park - 18,https://www.pdga.com/course-directory/course/jackson-park-18,39.542791458125,-95.119105601189
Jackson Park - 9,https://www.pdga.com/course-directory/course/jackson-park-9,39.5449812,-95.1206339
Jackson Park Disc Golf Course,https://www.pdga.com/course-directory/course/jackson-park-disc-golf-course-0,41.779748662996,-87.581417821457
Jackson Park Disc Golf Course,https://www.pdga.com/course-directory/course/jackson-park-disc-golf-course,39.323539106895,-81.530050635338
Jackson Recreational Park Disc Golf Course,https://www.pdga.com/course-directory/course/jackson-recreational-park-disc-golf-course,40.366149,-76.323813
Jackson's Mill Disc Golf Course,https://www.pdga.com/course-directory/course/jacksons-mill-disc-golf-course,39.1016,-80.4713
Jacksonport Disc Golf,https://www.pdga.com/course-directory/course/jacksonport-disc-golf,44.9789409,-87.1889661
Jacksonville Community Disc Golf Course,https://www.pdga.com/course-directory/course/jacksonville-community-disc-golf-course,33.810798,-85.773198
Jacob Fork Park,https://www.pdga.com/course-directory/course/jacob-fork-park,35.632639,-81.311988
Jacobson Park Disc Golf Course,https://www.pdga.com/course-directory/course/jacobson-park-disc-golf-course,37.9840411,-84.4257424
Jaggerbush Hollow,https://www.pdga.com/course-directory/course/jaggerbush-hollow,35.509758681216,-93.397766053677
Jakway Forest County Park,https://www.pdga.com/course-directory/course/jakway-forest-county-park,42.5878707,-91.7289818
Jamboree Disc Golf at Camp Sekani,https://www.pdga.com/course-directory/course/jamboree-disc-golf-camp-sekani,47.694336,-117.31414
James Island County Park,https://www.pdga.com/course-directory/course/james-island-county-park,32.739775214668,-79.988421625691
James L. Whitten Center,https://www.pdga.com/course-directory/course/james-l-whitten-center,34.2897222,-88.4158333
James Lane Allen Elementary,https://www.pdga.com/course-directory/course/james-lane-allen-elementary,38.0369072,-84.5491645
James Lawless Park,https://www.pdga.com/course-directory/course/james-lawless-park,46.266367,-119.288353
James Rooney Memorial Park,https://www.pdga.com/course-directory/course/james-rooney-memorial-park,30.884619407134,-102.87305679496
Jamestown Disc Golf Course,https://www.pdga.com/course-directory/course/jamestown-disc-golf-course,39.5983993,-97.8597284
Jamestown Reservoir Disc Golf Course,https://www.pdga.com/course-directory/course/jamestown-reservoir-dgc-0,46.945623,-98.705211
Jamesville Beach,https://www.pdga.com/course-directory/course/jamesville-beach,42.965633,-76.07065
Jamieson Park,https://www.pdga.com/course-directory/course/jamieson-park,43.385315753667,-89.43048119545
Jane Long Middle School,https://www.pdga.com/course-directory/course/jane-long-middle-school,30.6504703,-96.3948841
Jared Hilton Memorial Disc Golf Course,https://www.pdga.com/course-directory/course/jared-hilton-memorial-disc-golf-course,37.708422,-92.669549
Jason Wintz Memorial Disc Golf Course,https://www.pdga.com/course-directory/course/jason-wintz-memorial-disc-golf-course,38.3912405,-82.3038703
Jay Peak Disc Golf Course,https://www.pdga.com/course-directory/course/jay-peak-dgc,44.9379202,-72.5046827
Jay Reynolds Park,https://www.pdga.com/course-directory/course/jay-reynolds-park,35.4506961,-94.791928
Jaycee Park,https://www.pdga.com/course-directory/course/jaycee-park-0,41.0275917,-100.7783869
Jaycee Park,https://www.pdga.com/course-directory/course/jaycee-park-1,32.01654,-80.845063
Jaycee Park,https://www.pdga.com/course-directory/course/jaycee-park,42.861217,-85.635367
Jaycee Park Disc Golf Course,https://www.pdga.com/course-directory/course/jaycee-park-disc-golf-course,44.373978,-92.032728
Jaycee Park Quarry,https://www.pdga.com/course-directory/course/jaycee-park-quarry,43.781145,-87.74498
Jaycees Disc Golf Course,https://www.pdga.com/course-directory/course/jaycees-disc-golf-course,43.059365,-92.2982
Jaycees Park,https://www.pdga.com/course-directory/course/jaycees-park,46.873542,-102.7815
JB Hunt Park - JBeast Junior,https://www.pdga.com/course-directory/course/jb-hunt-park-jbeast-junior,36.2062223,-94.1537602
JB Hunt Park - Main,https://www.pdga.com/course-directory/course/jb-hunt-park,36.204768,-94.157692
JCF Disc Golf Course,https://www.pdga.com/course-directory/course/jcf-disc-golf-course,36.1852,-94.1188
Jefferson Barracks Historical Park - Original,https://www.pdga.com/course-directory/course/jefferson-barracks-hist-park,38.517111,-90.280306
Jefferson Elementary School,https://www.pdga.com/course-directory/course/jefferson-elementary-school-0,34.964328,-81.2385124
Jefferson Elementary School,https://www.pdga.com/course-directory/course/jefferson-elementary-school,41.4065504,-92.900501
Jefferson School District,https://www.pdga.com/course-directory/course/jefferson-school-district,44.7310281,-123.0102653
Jellystone Park,https://www.pdga.com/course-directory/course/jellystone-park-0,29.8637285,-98.17235
Jenda Jones Memorial Disc Golf,https://www.pdga.com/course-directory/course/jenda-jones-memorial-disc-golf,46.0480471,-118.4005472
Jenkins Middle School,https://www.pdga.com/course-directory/course/jenkins-middle-school,38.926983509456,-104.74493252488
Jenkins Mountain Disc Golf,https://www.pdga.com/course-directory/course/jenkins-mountain-disc-golf,38.6937338,-78.1876364
Jenkins Park Disc Golf,https://www.pdga.com/course-directory/course/jenkins-park-disc-golf,29.7744548,-94.9417693
Jenner's Park,https://www.pdga.com/course-directory/course/jenners-park,41.2747,-98.9586
Jenness Park Christian Camp,https://www.pdga.com/course-directory/course/jenness-park-christian-camp,38.140061496929,-120.06294468286
Jeremy Lewis Memorial Disc Golf Course at Deer Creek State Park,https://www.pdga.com/course-directory/course/jeremy-lewis-memorial-dgc,39.640711943995,-83.242801519145
Jericho Lake,https://www.pdga.com/course-directory/course/jericho-lake,41.7382,-88.3826
Jersey Village Disc Golf Course,https://www.pdga.com/course-directory/course/jersey-village-disc-golf-course,29.8860074,-95.5747985
Jesse James Disc Golf Course,https://www.pdga.com/course-directory/course/jesse-james-disc-golf-course,39.3983001,-94.3655059
Jim Barnett Park Disc Golf Course,https://www.pdga.com/course-directory/course/jim-barnett-park-disc-golf-course,39.1783622,-78.1530898
Jim Ned Disc Golf Course,https://www.pdga.com/course-directory/course/jim-ned-disc-golf-course,32.215578,-99.8012399
Jim Simpson Memorial Disc Golf Course,https://www.pdga.com/course-directory/course/jim-simpson-memorial-disc-golf-course,44.619794483483,-88.757649315184
Jim Warner Memorial Disc Golf Course,https://www.pdga.com/course-directory/course/jim-warner-memorial-disc-golf-course,33.646132221372,-82.28830575943
Jimmy Porter Park,https://www.pdga.com/course-directory/course/jimmy-porter-park,32.9675443,-96.8901448
JM Buck Championship Disc Golf Course,https://www.pdga.com/course-directory/course/jmb-championship-disc-golf-course,36.756755471226,-91.838233590131
JM Buck Recreational Disc Golf Course,https://www.pdga.com/course-directory/course/jmb-recreational-disc-golf-course,36.756773951281,-91.837732017041
Jo Clark Siegert Disc Golf Course,https://www.pdga.com/course-directory/course/jo-clark-siegert-dgc,39.379775,-89.0801456
Joe Eakes Park at Kure Beach,https://www.pdga.com/course-directory/course/joe-eakes-park-kure-beach,33.999133,-77.91089
Joe Hamilton Elementary,https://www.pdga.com/course-directory/course/joe-hamilton-elementary,41.756056,-124.206407
Joe Hoye Park,https://www.pdga.com/course-directory/course/joe-hoye-park,43.406944,-94.848889
Joe Palaia Park Disc Golf Course,https://www.pdga.com/course-directory/course/joe-palaia-park-dgc,40.2742455,-74.027794
Joe Wheeler State Park,https://www.pdga.com/course-directory/course/joe-wheeler-state-park,34.8106911,-87.3311617
Joe's Disc Golf Course,https://www.pdga.com/course-directory/course/joes-disc-golf-course,36.8825849,-93.1641857
John Adams,https://www.pdga.com/course-directory/course/john-adams,41.5137053,-112.0062172
John Brown University Disc Golf Course,https://www.pdga.com/course-directory/course/john-brown-university-disc-golf-course,36.1915718,-94.5586525
John Hunt Park,https://www.pdga.com/course-directory/course/john-hunt-park,34.687757079199,-86.585947990414
John Knox Center Disc Golf Course,https://www.pdga.com/course-directory/course/john-knox-center-disc-golf-course,35.7829665,-84.6530713
John Lemaster Memorial Disc Golf Course,https://www.pdga.com/course-directory/course/john-lemaster-memorial-dgc,33.6343012,-86.5969966
John Mackey Park,https://www.pdga.com/course-directory/course/john-mackey-park,38.62527,-121.424245
John Muir Middle School,https://www.pdga.com/course-directory/course/john-muir-middle-school,44.960088,-89.65169
John Reid Memorial Disc Golf Course,https://www.pdga.com/course-directory/course/mathews-park,33.8171146,-83.7024148
John Walter Smith Park,https://www.pdga.com/course-directory/course/john-walter-smith-park,38.172267629327,-75.377959430214
John's Island Disc Golf,https://www.pdga.com/course-directory/course/johns-island-disc-golf,32.723759,-80.080122
Johnny Roberts Disc Golf Course,https://www.pdga.com/course-directory/course/johnny-roberts-disc-golf-course,39.80425,-105.0875
Johns Park,https://www.pdga.com/course-directory/course/johns-park,35.220364595126,-96.670611987117
Johnson Hills Park,https://www.pdga.com/course-directory/course/johnson-hills-park,NA,NA
Johnson Lake Disc Golf Course,https://www.pdga.com/course-directory/course/johnson-lake-dgc,NA,NA
Johnson Park,https://www.pdga.com/course-directory/course/johnson-park-2,41.5233477,-93.9652058
Johnson Park,https://www.pdga.com/course-directory/course/johnson-park-4,42.772596061006,-87.85130846954
Johnson Park,https://www.pdga.com/course-directory/course/johnson-park-0,35.6637542,-101.4037384
Johnson Park,https://www.pdga.com/course-directory/course/johnson-park-1,NA,NA
Johnson Park,https://www.pdga.com/course-directory/course/johnson-park,42.9235679,-85.7654366
Johnson Park Disc Golf Course,https://www.pdga.com/course-directory/course/johnson-park-disc-golf-course,44.545,-95.106
Johnson Road Park,https://www.pdga.com/course-directory/course/johnson-road-park,35.0696,-89.748
Johnson State College Disc Golf Course,https://www.pdga.com/course-directory/course/johnson-state-college-disc-golf-course,44.643062,-72.670652
Johnson Street Park,https://www.pdga.com/course-directory/course/johnson-street-park,36.017093,-80.01423
Johnson Township Community Park,https://www.pdga.com/course-directory/course/johnson-township-community-park,38.1956753,-87.5646635
Johnson UMC Disc Golf Course,https://www.pdga.com/course-directory/course/johnson-disc-golf-course,41.0044541,-81.6443603
Johnson University Creekside Course,https://www.pdga.com/course-directory/course/johnson-university-creekside-course,35.9386221,-83.7501287
Johnsons Park Disc Golf Course,https://www.pdga.com/course-directory/course/johnsons-park-disc-golf-course,41.019359,-89.409293
Johnston Woods Retreat,https://www.pdga.com/course-directory/course/johnston-woods-retreat,35.1331107,-84.9416448
Jokerst Memorial Park,https://www.pdga.com/course-directory/course/jokerst-memorial-park,38.213213,-90.396374
Jolley's Ranch Campground,https://www.pdga.com/course-directory/course/jolleys-ranch-campground,40.166349215588,-111.49349244762
Jonathan Bye Memorial Disc Golf Course,https://www.pdga.com/course-directory/course/jonathan-bye-memorial-dcg,39.9724121,-81.53948
Jones Creek Ranch Park,https://www.pdga.com/course-directory/course/jones-creek-ranch-park,29.642162,-95.827257
Jones Family Bark Park Mini Disc Golf,https://www.pdga.com/course-directory/course/jones-family-bark-park-mini-disc-golf,36.1929796,-86.5142655
Jones Park,https://www.pdga.com/course-directory/course/jones-park-0,35.6559798,-78.8281484
Jones Park,https://www.pdga.com/course-directory/course/jones-park-1,33.2652058,-97.5841311
Jones Park,https://www.pdga.com/course-directory/course/jones-park,41.9505,-91.6532
Jonesville Park,https://www.pdga.com/course-directory/course/jonesville-park,29.684706,-82.49173
Joralemon Park DIsc Golf Course - North,https://www.pdga.com/course-directory/course/joralemon-north,42.4735722,-73.8662417
Joralemon Park Disc Golf Course - South,https://www.pdga.com/course-directory/course/joralemon-park-disc-golf-course,NA,NA
Jordan Creek Park,https://www.pdga.com/course-directory/course/jordan-creek-park,40.624717,-75.50005
Joseph C. Miller Disc Golf Course,https://www.pdga.com/course-directory/course/joseph-c-miller-disc-golf-course,38.585694,-92.302639
Joseph Davis State Park,https://www.pdga.com/course-directory/course/joseph-davis-state-park,43.212146,-79.044954
Joshua Park,https://www.pdga.com/course-directory/course/joshua-park,41.7705097,-89.7328744
Joshua W. Franklin Disc Golf Course,https://www.pdga.com/course-directory/course/joshua-w-franklin-disc-golf-course,NA,NA
Journey Church Disc Golf Course,https://www.pdga.com/course-directory/course/journey-church-disc-golf-course,31.6961782,-89.0467812
Joy Lutheran Church Disc Golf Course,https://www.pdga.com/course-directory/course/joy-lutheran-church-disc-golf-course,42.3467737,-87.9628566
Jr Viking Disc Golf at Green Acres,https://www.pdga.com/course-directory/course/jr-viking,42.4689278,-83.1117408
Judson Mine Disc Golf Course,https://www.pdga.com/course-directory/course/judson-mine-disc-golf-course,47.4899036,-92.7805046
Juel Park,https://www.pdga.com/course-directory/course/juel-community-park,47.70273,-122.09005
Jumanji,https://www.pdga.com/course-directory/course/jumanji,47.749649,-117.617732
Jumonville Camp & Retreat Center,https://www.pdga.com/course-directory/course/jumonville-camp-retreat-center,39.884462,-79.6459
Juniata College,https://www.pdga.com/course-directory/course/juniata-college,40.5009252,-78.0191356
Juniper Hills Disc Golf Course,https://www.pdga.com/course-directory/course/juniper-hills-disc-golf-course,44.6358048,-121.1015068
Juniper Valley Farm,https://www.pdga.com/course-directory/course/juniper-valley-farm,37.213695,-92.9973523
Jury Farms,https://www.pdga.com/course-directory/course/jury-farms,35.313108,-97.459782
Justin Disc Golf Course,https://www.pdga.com/course-directory/course/justin-disc-golf-course,NA,NA
Justin Trails Big Brother Disc Golf Course,https://www.pdga.com/course-directory/course/justin-trails-big-brother-disc-golf-course,43.85193,-90.841842
Justin Trails Classic Disc Golf Course,https://www.pdga.com/course-directory/course/justin-trails-classic-disc-golf-course,43.851921,-90.84185
K-State Manhattan,https://www.pdga.com/course-directory/course/k-state-manhattan,39.18804,-96.577901
K-Town,https://www.pdga.com/course-directory/course/k-town,39.2484606,-94.5208513
K.O. at Lake Casitas,https://www.pdga.com/course-directory/course/ko-lake-casitas,34.4164347,-119.337694
K.O.A. Campground,https://www.pdga.com/course-directory/course/koa-campground-0,44.0517708,-93.2536912
Kadena Air Base,https://www.pdga.com/course-directory/course/kadena-air-base,26.337896,127.776844
Kahului Community Center Park,https://www.pdga.com/course-directory/course/kahului-community-center-park,20.879274480299,-156.47774926215
Kaiser Family Disc Golf Course at Silver Bay YMCA,https://www.pdga.com/course-directory/course/kaiser-family-disc-golf-course-silver-bay-ymca,43.691589307609,-73.506796360016
Kalamazoo Central High School Disc Golf,https://www.pdga.com/course-directory/course/kalamazoo-central-hs-dgc,42.315846,-85.6475592
Kamehameha Park,https://www.pdga.com/course-directory/course/kamehameha-park,20.2335413,-155.7995226
Kamp Dels Disc Golf Course,https://www.pdga.com/course-directory/course/kamp-dels-disc-golf-course,44.2268986,-93.5547675
Kanab Disc Golf,https://www.pdga.com/course-directory/course/kanab-disc-golf,37.0093057,-112.5168788
Kanawha Disc Golf Course,https://www.pdga.com/course-directory/course/kanawha-dgc,NA,NA
Kaneland High School Disc Golf Course,https://www.pdga.com/course-directory/course/kaneland-high-school-disc-golf-course,41.8831,-88.5328
Kansas State Polytechnic Disc Golf Course,https://www.pdga.com/course-directory/course/kansas-state-polytechnic-disc-golf-course,38.7893717,-97.6360208
Kansas Wesleyan University,https://www.pdga.com/course-directory/course/kansas-wesleyan-university,38.8124309,-97.609822
Kanza Park,https://www.pdga.com/course-directory/course/kanza-park,38.59752,-95.270891
Kanza View Disc Golf Course,https://www.pdga.com/course-directory/course/kanza-view-disc-golf-course,38.687012017481,-96.49295044617
Kaposia Park,https://www.pdga.com/course-directory/course/kaposia-park,44.911814,-93.062852
Karel Park,https://www.pdga.com/course-directory/course/karel-park,37.827793937181,-88.50114941597
Karl Von Coldewey Disc Golf at Leming Community Park,https://www.pdga.com/course-directory/course/karl-von-coldewey-disc-golf-leming-community-park,39.193043,-84.2234626
